"","sid","tid","token","lemma","xpos","Council","Period","BMP","term"
"3387",1,15,"Implement","implement","VB","SUO",2,"ED2 - Promote Coordinated Environmental Planning","long-term"
"3388",1,1,"Seek","seek","VB","UFL",2,"DM1: Continue to improve the agricultural water withdrawal metering program","long-term"
"3389",2,1,"Continue","continue","VB","UFL",2,"DM1: Continue to improve the agricultural water withdrawal metering program","long-term"
"3390",2,3,"improve","improve","VB","UFL",2,"DM1: Continue to improve the agricultural water withdrawal metering program","long-term"
"3391",1,1,"Continue","continue","VB","UFL",2,"DM2: Implement nonfarm water conservation practices in the Upper Flint Water Planning Region","long-term"
"3392",1,13,"going","go","VBG","UFL",2,"DM2: Implement nonfarm water conservation practices in the Upper Flint Water Planning Region","long-term"
"3393",2,1,"Implement","implement","VB","UFL",2,"DM2: Implement nonfarm water conservation practices in the Upper Flint Water Planning Region","long-term"
"3394",2,8,"going","go","VBG","UFL",2,"DM2: Implement nonfarm water conservation practices in the Upper Flint Water Planning Region","long-term"
"3395",1,1,"Create","create","VB","UFL",2,"DM3: Encourage all water providers to implement education and outreach programs","long-term"
"3396",1,3,"deliver","deliver","VB","UFL",2,"DM3: Encourage all water providers to implement education and outreach programs","long-term"
"3397",1,8,"support","support","VB","UFL",2,"DM3: Encourage all water providers to implement education and outreach programs","long-term"
"3398",1,15,"going","go","VBG","UFL",2,"DM3: Encourage all water providers to implement education and outreach programs","long-term"
"3399",1,1,"Continue","continue","VB","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3400",1,13,"going","go","VBG","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3401",2,1,"Continue","continue","VB","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3402",2,4,"existing","exist","VBG","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3403",2,8,"evaluate","evaluate","VB","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3404",2,17,"going","go","VBG","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3405",3,3,"set","set","VBN","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3406",4,2,"see","see","VB","UFL",2,"DM4: Implement agricultural water conservation practices in the Upper Flint Water Planning Region","long-term"
"3407",1,1,"Continue","continue","VB","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3408",1,13,"going","go","VBG","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3409",2,1,"Continue","continue","VB","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3410",2,4,"existing","exist","VBG","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3411",2,8,"evaluate","evaluate","VB","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3412",2,17,"going","go","VBG","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3413",3,3,"set","set","VBN","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3414",4,2,"see","see","VB","UFL",2,"DM5: Implement voluntary agricultural water conservation practices in the Upper Flint Water Planning Region with the support of incentive programs","long-term"
"3415",1,1,"Continue","continue","VB","UFL",2,"DM6: Manage agricultural water withdrawal permits in the Flint River Basin according to state regulations based on the 2006 Flint River Basin Water Development and Conservation Plan and other applicable state regulations and policy","long-term"
"3416",1,1,"Continue","continue","VB","UFL",2,"DM7: Create an awards program to recognize agricultural irrigators for exemplary implementation of best","long-term"
"3417",1,3,"implement","implement","VB","UFL",2,"DM7: Create an awards program to recognize agricultural irrigators for exemplary implementation of best","long-term"
"3418",1,1,"Expand","expand","VB","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","long-term"
"3419",1,7,"are","be","VBP","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","long-term"
"3420",1,10,"pending","pende","VBG","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","long-term"
"3421",1,1,"Implement","implement","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","long-term"
"3422",1,6,"are","be","VBP","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","long-term"
"3423",1,7,"found","find","VBN","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","long-term"
"3424",1,9,"be","be","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","long-term"
"3425",2,1,"Provide","provide","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","long-term"
"3426",1,1,"Continue","continue","VB","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","long-term"
"3427",1,4,"adjusted","adjust","VBN","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","long-term"
"3428",1,8,"opposed","oppose","VBN","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","long-term"
"3429",1,13,"be","be","VB","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","long-term"
"3430",1,14,"considered","consider","VBN","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","long-term"
"3431",1,18,"expanding","expand","VBG","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","long-term"
"3432",1,27,"going","go","VBG","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","long-term"
"3433",1,1,"Continue","continue","VB","UFL",2,"WQ1: Improve enforcement of existing permits and regulations and implementation of existing plans and practices","long-term"
"3434",1,1,"Continue","continue","VB","UFL",2,"WQ2: Improve implementation of nonpoint source controls","long-term"
"3435",1,4,"existing","exist","VBG","UFL",2,"WQ2: Improve implementation of nonpoint source controls","long-term"
"3436",1,8,"going","go","VBG","UFL",2,"WQ2: Improve implementation of nonpoint source controls","long-term"
"3437",1,1,"Continue","continue","VB","UFL",2,"WQ3: Increase education directed toward improving water quality","long-term"
"3438",1,6,"going","go","VBG","UFL",2,"WQ3: Increase education directed toward improving water quality","long-term"
"3439",1,1,"Continue","continue","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","long-term"
"3440",1,3,"implement","implement","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","long-term"
"3441",1,11,"support","support","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","long-term"
"3442",1,20,"going","go","VBG","UFL",2,"WQ4: Improve water quality monitoring and assessment","long-term"
"3443",1,1,"Evaluate","evaluate","VB","UFL",2,"WQ5: Utilize technology to improve water quality management information","long-term"
"3444",1,3,"adopt","adopt","VB","UFL",2,"WQ5: Utilize technology to improve water quality management information","long-term"
"3445",1,17,"going","go","VBG","UFL",2,"WQ5: Utilize technology to improve water quality management information","long-term"
"3446",1,1,"Implement","implement","VB","UOC",2,"WQ-1. Encourage comprehensive land use planning","long-term"
"3447",3,2,"Coordinate","coordinate","VB","UOC",2,"WQ-1. Encourage comprehensive land use planning","long-term"
"3448",3,5,"regarding","regard","VBG","UOC",2,"WQ-1. Encourage comprehensive land use planning","long-term"
"3449",3,32,"facilitate","facilitate","VB","UOC",2,"WQ-1. Encourage comprehensive land use planning","long-term"
"3450",1,1,"Utilize","utilize","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","long-term"
"3451",1,13,"help","help","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","long-term"
"3452",1,14,"guide","guide","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","long-term"
"3453",1,27,"needed","need","VBN","UOC",2,"WQ-10. Monitor longterm ambient trends","long-term"
"3454",1,13,"evaluate","evaluate","VB","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","long-term"
"3455",1,20,"existing","exist","VBG","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","long-term"
"3456",1,24,"are","be","VBP","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","long-term"
"3457",1,25,"needed","need","VBN","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","long-term"
"3458",1,13,"evaluate","evaluate","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","long-term"
"3459",1,18,"are","be","VBP","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","long-term"
"3460",1,19,"needed","need","VBN","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","long-term"
"3461",1,13,"evaluate","evaluate","VB","UOC",2,"WQ-4. Encourage  forestry management practices ","long-term"
"3462",1,25,"are","be","VBP","UOC",2,"WQ-4. Encourage  forestry management practices ","long-term"
"3463",1,26,"needed","need","VBN","UOC",2,"WQ-4. Encourage  forestry management practices ","long-term"
"3464",1,8,"needed","need","VBN","UOC",2,"WC-1 Encourage conservation pricing","long-term"
"3465",1,4,"gauge","gauge","VB","UOC",2,"WC-2 Develop water conservation goals ","long-term"
"3466",3,15,"improve","improve","VB","UOC",2,"WC-2 Develop water conservation goals ","long-term"
"3467",1,4,"gauge","gauge","VB","UOC",2,"WC-3 Encourage education and public awareness programs","long-term"
"3468",3,19,"improve","improve","VB","UOC",2,"WC-3 Encourage education and public awareness programs","long-term"
"3469",1,1,"Evaluate","evaluate","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","long-term"
"3470",1,2,"requiring","require","VBG","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","long-term"
"3471",1,10,"limited","limit","VBN","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","long-term"
"3472",3,15,"improve","improve","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","long-term"
"3473",1,1,"Encourage","encourage","VB","UOC",2,"WC-5 Encourage non-potable reuse","long-term"
"3474",1,5,"reclaimed","reclaim","VBN","UOC",2,"WC-5 Encourage non-potable reuse","long-term"
"3475",1,12,"cooling","cool","VBG","UOC",2,"WC-5 Encourage non-potable reuse","long-term"
"3476",1,6,"limited","limit","VBN","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","long-term"
"3477",1,22,"improve","improve","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","long-term"
"3478",2,4,"Develop","develop","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","long-term"
"3479",2,8,"ensure","ensure","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","long-term"
"3480",1,14,"improve","improve","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","long-term"
"3481",1,4,"gauge","gauge","VB","UOC",2,"WC-8 Encourage residential water audits","long-term"
"3482",3,15,"improve","improve","VB","UOC",2,"WC-8 Encourage residential water audits","long-term"
"3483",4,4,"Identify","identify","VB","UOC",2,"WC-8 Encourage residential water audits","long-term"
"3484",4,6,"create","create","VB","UOC",2,"WC-8 Encourage residential water audits","long-term"
"3485",1,1,"Evaluate","evaluate","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","long-term"
"3486",1,5,"certified","certify","VBN","UOC",2,"WC-9 Encourage certification of irrigation specialists","long-term"
"3487",1,9,"be","be","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","long-term"
